  0%|                                                                                                                                                              | 0/43805 [00:00<?, ?it/s]Column 'positive' is at index 0, whereas a column with this name is usually expected at index 1. Note that the column order can be important for some losses, e.g. MultipleNegativesRankingLoss will always consider the first column as the anchor and the second as the positive, regardless of the dataset column names. Consider renaming the columns to match the expected order, e.g.:
dataset = dataset.select_columns(['anchor', 'positive', 'negative'])
                                                                                                                                                                                             
{'loss': 0.6966, 'grad_norm': 16.300649642944336, 'learning_rate': 2.282583884957772e-09, 'epoch': 0.0}
{'loss': 0.051, 'grad_norm': 0.5978193283081055, 'learning_rate': 1e-06, 'epoch': 1.41}
{'loss': 0.003, 'grad_norm': 0.05591224879026413, 'learning_rate': 1e-06, 'epoch': 1.41}
{'loss': 0.0019, 'grad_norm': 0.05361897125840187, 'learning_rate': 1e-06, 'epoch': 1.41}
{'loss': 0.021, 'grad_norm': 0.1307401806116104, 'learning_rate': 1e-06, 'epoch': 1.41}
{'loss': 0.0004, 'grad_norm': 0.04782819375395775, 'learning_rate': 1e-06, 'epoch': 1.41}
{'loss': 0.0055, 'grad_norm': 0.04325813055038452, 'learning_rate': 1e-06, 'epoch': 1.41}
{'loss': 0.0074, 'grad_norm': 0.38634732365608215, 'learning_rate': 1e-06, 'epoch': 1.41}
{'loss': 0.0025, 'grad_norm': 0.008251557126641273, 'learning_rate': 1e-06, 'epoch': 1.42}
{'loss': 0.0027, 'grad_norm': 0.003833163995295763, 'learning_rate': 1e-06, 'epoch': 1.42}
{'loss': 0.0004, 'grad_norm': 0.1547066569328308, 'learning_rate': 1e-06, 'epoch': 1.42}
{'loss': 0.0003, 'grad_norm': 0.36088526248931885, 'learning_rate': 1e-06, 'epoch': 1.42}
{'loss': 0.0049, 'grad_norm': 0.018200693652033806, 'learning_rate': 1e-06, 'epoch': 1.42}
{'loss': 0.0009, 'grad_norm': 0.00693049980327487, 'learning_rate': 1e-06, 'epoch': 1.42}
{'loss': 0.0015, 'grad_norm': 0.08325813710689545, 'learning_rate': 1e-06, 'epoch': 1.42}
{'loss': 0.0009, 'grad_norm': 0.04074599966406822, 'learning_rate': 1e-06, 'epoch': 1.42}
{'loss': 0.0006, 'grad_norm': 0.025120900943875313, 'learning_rate': 1e-06, 'epoch': 1.42}
{'loss': 0.0602, 'grad_norm': 0.0009952049003913999, 'learning_rate': 1e-06, 'epoch': 1.43}
{'loss': 0.0104, 'grad_norm': 0.044996973127126694, 'learning_rate': 1e-06, 'epoch': 1.43}
{'loss': 0.0004, 'grad_norm': 0.0008229645318351686, 'learning_rate': 1e-06, 'epoch': 1.43}
{'loss': 0.0131, 'grad_norm': 19.87179946899414, 'learning_rate': 1e-06, 'epoch': 1.43}
{'loss': 0.005, 'grad_norm': 0.07415022701025009, 'learning_rate': 1e-06, 'epoch': 1.43}
{'loss': 0.002, 'grad_norm': 0.17393256723880768, 'learning_rate': 1e-06, 'epoch': 1.43}
{'loss': 0.0209, 'grad_norm': 3.552297592163086, 'learning_rate': 1e-06, 'epoch': 1.43}
{'loss': 0.0133, 'grad_norm': 0.0037643800023943186, 'learning_rate': 1e-06, 'epoch': 1.43}
{'loss': 0.0017, 'grad_norm': 0.03427770361304283, 'learning_rate': 1e-06, 'epoch': 1.43}
{'loss': 0.015, 'grad_norm': 0.01920751854777336, 'learning_rate': 1e-06, 'epoch': 1.44}
{'loss': 0.0722, 'grad_norm': 0.005900590214878321, 'learning_rate': 1e-06, 'epoch': 1.44}
{'loss': 0.0001, 'grad_norm': 0.042730171233415604, 'learning_rate': 1e-06, 'epoch': 1.44}
{'loss': 0.0004, 'grad_norm': 0.0024444919545203447, 'learning_rate': 1e-06, 'epoch': 1.44}
{'loss': 0.0007, 'grad_norm': 0.007201927714049816, 'learning_rate': 1e-06, 'epoch': 1.44}
{'loss': 0.021, 'grad_norm': 0.3766467869281769, 'learning_rate': 1e-06, 'epoch': 1.44}
{'loss': 0.0111, 'grad_norm': 0.033910252153873444, 'learning_rate': 1e-06, 'epoch': 1.44}
{'loss': 0.0012, 'grad_norm': 0.0033018477261066437, 'learning_rate': 1e-06, 'epoch': 1.44}
{'loss': 0.0821, 'grad_norm': 0.22412517666816711, 'learning_rate': 1e-06, 'epoch': 1.45}
{'loss': 0.0031, 'grad_norm': 0.001467125373892486, 'learning_rate': 1e-06, 'epoch': 1.45}
{'loss': 0.0005, 'grad_norm': 0.001597069320268929, 'learning_rate': 1e-06, 'epoch': 1.45}
{'loss': 0.0012, 'grad_norm': 0.006873474456369877, 'learning_rate': 1e-06, 'epoch': 1.45}
{'loss': 0.0024, 'grad_norm': 3.1462996006011963, 'learning_rate': 1e-06, 'epoch': 1.45}
{'loss': 0.0639, 'grad_norm': 0.015452224761247635, 'learning_rate': 1e-06, 'epoch': 1.45}
{'loss': 0.0009, 'grad_norm': 0.0028426216449588537, 'learning_rate': 1e-06, 'epoch': 1.45}
{'loss': 0.0014, 'grad_norm': 5.57157564163208, 'learning_rate': 1e-06, 'epoch': 1.45}
{'loss': 0.0009, 'grad_norm': 0.020955989137291908, 'learning_rate': 1e-06, 'epoch': 1.45}
{'loss': 0.0001, 'grad_norm': 0.06680846959352493, 'learning_rate': 1e-06, 'epoch': 1.46}
{'loss': 0.0403, 'grad_norm': 0.5464451909065247, 'learning_rate': 1e-06, 'epoch': 1.46}
{'loss': 0.0034, 'grad_norm': 0.0026281890459358692, 'learning_rate': 1e-06, 'epoch': 1.46}
{'loss': 0.0001, 'grad_norm': 0.0020940853282809258, 'learning_rate': 1e-06, 'epoch': 1.46}
{'loss': 0.0103, 'grad_norm': 0.0016463056672364473, 'learning_rate': 1e-06, 'epoch': 1.46}
{'loss': 0.0037, 'grad_norm': 0.017906641587615013, 'learning_rate': 1e-06, 'epoch': 1.46}
{'loss': 0.0103, 'grad_norm': 0.0017703829798847437, 'learning_rate': 1e-06, 'epoch': 1.46}
{'loss': 0.0088, 'grad_norm': 0.005582938902080059, 'learning_rate': 1e-06, 'epoch': 1.46}
{'loss': 0.0044, 'grad_norm': 0.01207785401493311, 'learning_rate': 1e-06, 'epoch': 1.46}
{'loss': 0.0024, 'grad_norm': 0.0027473564259707928, 'learning_rate': 1e-06, 'epoch': 1.47}
{'loss': 0.0008, 'grad_norm': 0.013896334916353226, 'learning_rate': 1e-06, 'epoch': 1.47}
{'loss': 0.0058, 'grad_norm': 0.03959539532661438, 'learning_rate': 1e-06, 'epoch': 1.47}
{'loss': 0.0124, 'grad_norm': 2.526656150817871, 'learning_rate': 1e-06, 'epoch': 1.47}
{'loss': 0.0087, 'grad_norm': 0.006026942282915115, 'learning_rate': 1e-06, 'epoch': 1.47}
{'loss': 0.1629, 'grad_norm': 0.004704639315605164, 'learning_rate': 1e-06, 'epoch': 1.47}
{'loss': 0.0158, 'grad_norm': 0.5231645703315735, 'learning_rate': 1e-06, 'epoch': 1.47}
{'loss': 0.0042, 'grad_norm': 1.143665075302124, 'learning_rate': 1e-06, 'epoch': 1.47}
{'loss': 0.0048, 'grad_norm': 0.10208123922348022, 'learning_rate': 1e-06, 'epoch': 1.47}
{'loss': 0.0082, 'grad_norm': 0.6058123111724854, 'learning_rate': 1e-06, 'epoch': 1.48}
{'loss': 0.0004, 'grad_norm': 0.03199341520667076, 'learning_rate': 1e-06, 'epoch': 1.48}
{'loss': 0.0015, 'grad_norm': 1.726006031036377, 'learning_rate': 1e-06, 'epoch': 1.48}
{'loss': 0.0141, 'grad_norm': 0.010947932489216328, 'learning_rate': 1e-06, 'epoch': 1.48}
{'loss': 0.0092, 'grad_norm': 0.02202461287379265, 'learning_rate': 1e-06, 'epoch': 1.48}
{'loss': 0.011, 'grad_norm': 0.0011992983054369688, 'learning_rate': 1e-06, 'epoch': 1.48}
{'loss': 0.0008, 'grad_norm': 0.0008588256896473467, 'learning_rate': 1e-06, 'epoch': 1.48}
{'loss': 0.0197, 'grad_norm': 0.19876787066459656, 'learning_rate': 1e-06, 'epoch': 1.48}
{'loss': 0.0043, 'grad_norm': 0.0065827700309455395, 'learning_rate': 1e-06, 'epoch': 1.48}
{'loss': 0.0004, 'grad_norm': 0.0013988383579999208, 'learning_rate': 1e-06, 'epoch': 1.49}
{'loss': 0.0019, 'grad_norm': 6.109241962432861, 'learning_rate': 1e-06, 'epoch': 1.49}
{'loss': 0.0014, 'grad_norm': 0.013475759886205196, 'learning_rate': 1e-06, 'epoch': 1.49}
{'loss': 0.0092, 'grad_norm': 0.002913940232247114, 'learning_rate': 1e-06, 'epoch': 1.49}
{'loss': 0.0003, 'grad_norm': 0.061350803822278976, 'learning_rate': 1e-06, 'epoch': 1.49}
{'loss': 0.0269, 'grad_norm': 0.0021020364947617054, 'learning_rate': 1e-06, 'epoch': 1.49}
{'loss': 0.046, 'grad_norm': 0.001957279397174716, 'learning_rate': 1e-06, 'epoch': 1.49}
{'loss': 0.0029, 'grad_norm': 0.010037255473434925, 'learning_rate': 1e-06, 'epoch': 1.49}
{'loss': 0.0021, 'grad_norm': 0.03387940675020218, 'learning_rate': 1e-06, 'epoch': 1.5}
{'loss': 0.0171, 'grad_norm': 0.4513912498950958, 'learning_rate': 1e-06, 'epoch': 1.5}
{'loss': 0.0002, 'grad_norm': 0.17693842947483063, 'learning_rate': 1e-06, 'epoch': 1.5}
{'loss': 0.0003, 'grad_norm': 0.193108469247818, 'learning_rate': 1e-06, 'epoch': 1.5}
{'loss': 0.0011, 'grad_norm': 0.009479613974690437, 'learning_rate': 1e-06, 'epoch': 1.5}
{'loss': 0.0056, 'grad_norm': 0.0018432117067277431, 'learning_rate': 1e-06, 'epoch': 1.5}
{'loss': 0.0015, 'grad_norm': 4.517147541046143, 'learning_rate': 1e-06, 'epoch': 1.5}
{'loss': 0.0054, 'grad_norm': 0.03381119295954704, 'learning_rate': 1e-06, 'epoch': 1.5}
{'loss': 0.0001, 'grad_norm': 0.020202524960041046, 'learning_rate': 1e-06, 'epoch': 1.5}
{'loss': 0.0179, 'grad_norm': 0.009256890043616295, 'learning_rate': 1e-06, 'epoch': 1.51}
{'loss': 0.0002, 'grad_norm': 0.13765430450439453, 'learning_rate': 1e-06, 'epoch': 1.51}
{'loss': 0.0021, 'grad_norm': 0.09599902480840683, 'learning_rate': 1e-06, 'epoch': 1.51}
{'loss': 0.0015, 'grad_norm': 0.004156222566962242, 'learning_rate': 1e-06, 'epoch': 1.51}
{'loss': 0.0007, 'grad_norm': 0.017536096274852753, 'learning_rate': 1e-06, 'epoch': 1.51}
{'loss': 0.0036, 'grad_norm': 7.596533298492432, 'learning_rate': 1e-06, 'epoch': 1.51}
{'loss': 0.0013, 'grad_norm': 0.3580686151981354, 'learning_rate': 1e-06, 'epoch': 1.51}
{'loss': 0.0004, 'grad_norm': 0.006920072250068188, 'learning_rate': 1e-06, 'epoch': 1.51}
{'loss': 0.002, 'grad_norm': 2.3595597743988037, 'learning_rate': 1e-06, 'epoch': 1.51}
{'loss': 0.0077, 'grad_norm': 0.05665011331439018, 'learning_rate': 1e-06, 'epoch': 1.52}
{'loss': 0.0022, 'grad_norm': 0.01672237366437912, 'learning_rate': 1e-06, 'epoch': 1.52}
{'loss': 0.0013, 'grad_norm': 0.0020139124244451523, 'learning_rate': 1e-06, 'epoch': 1.52}
{'loss': 0.0003, 'grad_norm': 0.45576125383377075, 'learning_rate': 1e-06, 'epoch': 1.52}
{'loss': 0.0005, 'grad_norm': 0.0008143953746184707, 'learning_rate': 1e-06, 'epoch': 1.52}
{'loss': 0.0008, 'grad_norm': 0.10767903178930283, 'learning_rate': 1e-06, 'epoch': 1.52}
{'loss': 0.0007, 'grad_norm': 0.017858389765024185, 'learning_rate': 1e-06, 'epoch': 1.52}
{'loss': 0.0027, 'grad_norm': 0.008523653261363506, 'learning_rate': 1e-06, 'epoch': 1.52}
{'loss': 0.0224, 'grad_norm': 0.002784556243568659, 'learning_rate': 1e-06, 'epoch': 1.52}
{'loss': 0.0002, 'grad_norm': 0.07854028791189194, 'learning_rate': 1e-06, 'epoch': 1.53}
{'loss': 0.0005, 'grad_norm': 0.03729257732629776, 'learning_rate': 1e-06, 'epoch': 1.53}
{'loss': 0.0009, 'grad_norm': 0.013968055136501789, 'learning_rate': 1e-06, 'epoch': 1.53}
{'loss': 0.0026, 'grad_norm': 0.03347952291369438, 'learning_rate': 1e-06, 'epoch': 1.53}
{'loss': 0.0238, 'grad_norm': 0.06081860512495041, 'learning_rate': 1e-06, 'epoch': 1.53}
{'loss': 0.0004, 'grad_norm': 0.13783395290374756, 'learning_rate': 1e-06, 'epoch': 1.53}
{'loss': 0.0004, 'grad_norm': 3.7986960411071777, 'learning_rate': 1e-06, 'epoch': 1.53}
{'loss': 0.0044, 'grad_norm': 0.02672416903078556, 'learning_rate': 1e-06, 'epoch': 1.53}
{'loss': 0.0174, 'grad_norm': 0.2006092071533203, 'learning_rate': 1e-06, 'epoch': 1.54}
{'loss': 0.0011, 'grad_norm': 0.6429144740104675, 'learning_rate': 1e-06, 'epoch': 1.54}
{'loss': 0.0006, 'grad_norm': 0.6528031826019287, 'learning_rate': 1e-06, 'epoch': 1.54}
{'loss': 0.0003, 'grad_norm': 0.0082605741918087, 'learning_rate': 1e-06, 'epoch': 1.54}
{'loss': 0.0004, 'grad_norm': 0.9937036633491516, 'learning_rate': 1e-06, 'epoch': 1.54}
{'loss': 0.0026, 'grad_norm': 0.010980143211781979, 'learning_rate': 1e-06, 'epoch': 1.54}
{'loss': 0.0002, 'grad_norm': 0.30200475454330444, 'learning_rate': 1e-06, 'epoch': 1.54}
{'loss': 0.0005, 'grad_norm': 0.1288808286190033, 'learning_rate': 1e-06, 'epoch': 1.54}
{'loss': 0.0016, 'grad_norm': 2.478816509246826, 'learning_rate': 1e-06, 'epoch': 1.54}
{'loss': 0.001, 'grad_norm': 0.6424270272254944, 'learning_rate': 1e-06, 'epoch': 1.55}
{'loss': 0.0245, 'grad_norm': 0.04484104737639427, 'learning_rate': 1e-06, 'epoch': 1.55}
{'loss': 0.0001, 'grad_norm': 0.009536581113934517, 'learning_rate': 1e-06, 'epoch': 1.55}
{'loss': 0.0031, 'grad_norm': 0.004441988188773394, 'learning_rate': 1e-06, 'epoch': 1.55}
{'loss': 0.0018, 'grad_norm': 0.005629624240100384, 'learning_rate': 1e-06, 'epoch': 1.55}
{'loss': 0.0007, 'grad_norm': 0.038389500230550766, 'learning_rate': 1e-06, 'epoch': 1.55}
{'loss': 0.0015, 'grad_norm': 0.17426083981990814, 'learning_rate': 1e-06, 'epoch': 1.55}
{'loss': 0.0015, 'grad_norm': 0.014113525860011578, 'learning_rate': 1e-06, 'epoch': 1.55}
{'loss': 0.0003, 'grad_norm': 0.7738965749740601, 'learning_rate': 1e-06, 'epoch': 1.55}
{'loss': 0.0129, 'grad_norm': 0.2932942807674408, 'learning_rate': 1e-06, 'epoch': 1.56}
{'loss': 0.0011, 'grad_norm': 0.0015757270157337189, 'learning_rate': 1e-06, 'epoch': 1.56}
{'loss': 0.0038, 'grad_norm': 0.0758604034781456, 'learning_rate': 1e-06, 'epoch': 1.56}
{'loss': 0.001, 'grad_norm': 0.010834183543920517, 'learning_rate': 1e-06, 'epoch': 1.56}
{'loss': 0.0011, 'grad_norm': 1.0848519802093506, 'learning_rate': 1e-06, 'epoch': 1.56}
{'loss': 0.0077, 'grad_norm': 0.006277498789131641, 'learning_rate': 1e-06, 'epoch': 1.56}
{'loss': 0.0174, 'grad_norm': 0.0036230385303497314, 'learning_rate': 1e-06, 'epoch': 1.56}
{'loss': 0.0228, 'grad_norm': 0.0026464941911399364, 'learning_rate': 1e-06, 'epoch': 1.56}
{'loss': 0.0001, 'grad_norm': 0.0030796213541179895, 'learning_rate': 1e-06, 'epoch': 1.56}
{'loss': 0.0077, 'grad_norm': 0.001999812899157405, 'learning_rate': 1e-06, 'epoch': 1.57}
{'loss': 0.0022, 'grad_norm': 0.0009964645141735673, 'learning_rate': 1e-06, 'epoch': 1.57}
{'loss': 0.0047, 'grad_norm': 0.08561763167381287, 'learning_rate': 1e-06, 'epoch': 1.57}
{'loss': 0.0005, 'grad_norm': 0.005632730666548014, 'learning_rate': 1e-06, 'epoch': 1.57}
{'loss': 0.0002, 'grad_norm': 0.0231054425239563, 'learning_rate': 1e-06, 'epoch': 1.57}
{'loss': 0.0051, 'grad_norm': 0.3405835032463074, 'learning_rate': 1e-06, 'epoch': 1.57}
{'loss': 0.0003, 'grad_norm': 0.10722716897726059, 'learning_rate': 1e-06, 'epoch': 1.57}
{'loss': 0.0007, 'grad_norm': 0.0005616627167910337, 'learning_rate': 1e-06, 'epoch': 1.57}
{'loss': 0.0015, 'grad_norm': 0.01102911401540041, 'learning_rate': 1e-06, 'epoch': 1.58}
{'loss': 0.0079, 'grad_norm': 0.01570776291191578, 'learning_rate': 1e-06, 'epoch': 1.58}
{'loss': 0.06, 'grad_norm': 0.03443348780274391, 'learning_rate': 1e-06, 'epoch': 1.58}
{'loss': 0.0266, 'grad_norm': 0.013162982650101185, 'learning_rate': 1e-06, 'epoch': 1.58}
{'loss': 0.0012, 'grad_norm': 0.8973608016967773, 'learning_rate': 1e-06, 'epoch': 1.58}
{'loss': 0.0001, 'grad_norm': 0.0007389037637040019, 'learning_rate': 1e-06, 'epoch': 1.58}
{'loss': 0.0021, 'grad_norm': 0.013166924007236958, 'learning_rate': 1e-06, 'epoch': 1.58}
{'loss': 0.0024, 'grad_norm': 0.005286035127937794, 'learning_rate': 1e-06, 'epoch': 1.58}
{'loss': 0.0004, 'grad_norm': 0.0029477672651410103, 'learning_rate': 1e-06, 'epoch': 1.58}
{'loss': 0.0017, 'grad_norm': 6.864187717437744, 'learning_rate': 1e-06, 'epoch': 1.59}
{'loss': 0.0035, 'grad_norm': 0.11468903720378876, 'learning_rate': 1e-06, 'epoch': 1.59}
{'loss': 0.0043, 'grad_norm': 0.000702607212588191, 'learning_rate': 1e-06, 'epoch': 1.59}
{'loss': 0.0012, 'grad_norm': 3.0982766151428223, 'learning_rate': 1e-06, 'epoch': 1.59}
{'loss': 0.0002, 'grad_norm': 0.10710450261831284, 'learning_rate': 1e-06, 'epoch': 1.59}
{'loss': 0.0025, 'grad_norm': 0.28088998794555664, 'learning_rate': 1e-06, 'epoch': 1.59}
{'loss': 0.0033, 'grad_norm': 0.004324054811149836, 'learning_rate': 1e-06, 'epoch': 1.59}
{'loss': 0.0117, 'grad_norm': 0.001630500191822648, 'learning_rate': 1e-06, 'epoch': 1.59}
{'loss': 0.0059, 'grad_norm': 0.0004103433166164905, 'learning_rate': 1e-06, 'epoch': 1.59}
{'loss': 0.063, 'grad_norm': 0.10774896293878555, 'learning_rate': 1e-06, 'epoch': 1.6}
{'loss': 0.0016, 'grad_norm': 0.012212180532515049, 'learning_rate': 1e-06, 'epoch': 1.6}
{'loss': 0.0053, 'grad_norm': 0.14797605574131012, 'learning_rate': 1e-06, 'epoch': 1.6}
{'loss': 0.0008, 'grad_norm': 0.8712148070335388, 'learning_rate': 1e-06, 'epoch': 1.6}
{'loss': 0.0018, 'grad_norm': 0.059477031230926514, 'learning_rate': 1e-06, 'epoch': 1.6}
{'loss': 0.0044, 'grad_norm': 3.906670093536377, 'learning_rate': 1e-06, 'epoch': 1.6}
{'loss': 0.0002, 'grad_norm': 0.02050262689590454, 'learning_rate': 1e-06, 'epoch': 1.6}
{'loss': 0.0029, 'grad_norm': 0.11459410935640335, 'learning_rate': 1e-06, 'epoch': 1.6}
{'loss': 0.0005, 'grad_norm': 0.0028185583651065826, 'learning_rate': 1e-06, 'epoch': 1.6}
{'loss': 0.0004, 'grad_norm': 0.049823157489299774, 'learning_rate': 1e-06, 'epoch': 1.61}
{'loss': 0.062, 'grad_norm': 0.07311002910137177, 'learning_rate': 1e-06, 'epoch': 1.61}
{'loss': 0.0067, 'grad_norm': 0.006129052955657244, 'learning_rate': 1e-06, 'epoch': 1.61}
{'loss': 0.0065, 'grad_norm': 0.1095038652420044, 'learning_rate': 1e-06, 'epoch': 1.61}
{'loss': 0.0003, 'grad_norm': 0.010385467670857906, 'learning_rate': 1e-06, 'epoch': 1.61}
{'loss': 0.0012, 'grad_norm': 5.2652363777160645, 'learning_rate': 1e-06, 'epoch': 1.61}
{'loss': 0.0509, 'grad_norm': 0.004384502302855253, 'learning_rate': 1e-06, 'epoch': 1.61}
{'loss': 0.006, 'grad_norm': 4.890781402587891, 'learning_rate': 1e-06, 'epoch': 1.61}
{'loss': 0.0005, 'grad_norm': 0.03991711512207985, 'learning_rate': 1e-06, 'epoch': 1.62}
{'loss': 0.0092, 'grad_norm': 0.0002213734551332891, 'learning_rate': 1e-06, 'epoch': 1.62}
{'loss': 0.0027, 'grad_norm': 0.0015707860002294183, 'learning_rate': 1e-06, 'epoch': 1.62}
{'loss': 0.0374, 'grad_norm': 53.39741134643555, 'learning_rate': 1e-06, 'epoch': 1.62}
{'loss': 0.0213, 'grad_norm': 0.0020330415572971106, 'learning_rate': 1e-06, 'epoch': 1.62}
{'loss': 0.0161, 'grad_norm': 0.019595643505454063, 'learning_rate': 1e-06, 'epoch': 1.62}
{'loss': 0.0043, 'grad_norm': 1.0364445447921753, 'learning_rate': 1e-06, 'epoch': 1.62}
{'loss': 0.0006, 'grad_norm': 0.014844981022179127, 'learning_rate': 1e-06, 'epoch': 1.62}
{'loss': 0.0081, 'grad_norm': 0.0035347817465662956, 'learning_rate': 1e-06, 'epoch': 1.62}
{'loss': 0.0147, 'grad_norm': 0.001024112687446177, 'learning_rate': 1e-06, 'epoch': 1.63}
{'loss': 0.0224, 'grad_norm': 0.0013713561929762363, 'learning_rate': 1e-06, 'epoch': 1.63}
{'loss': 0.0046, 'grad_norm': 8.359272003173828, 'learning_rate': 1e-06, 'epoch': 1.63}
{'loss': 0.0009, 'grad_norm': 0.006992741953581572, 'learning_rate': 1e-06, 'epoch': 1.63}
{'loss': 0.0002, 'grad_norm': 0.0024072695523500443, 'learning_rate': 1e-06, 'epoch': 1.63}
{'loss': 0.0006, 'grad_norm': 0.44540295004844666, 'learning_rate': 1e-06, 'epoch': 1.63}
{'loss': 0.0026, 'grad_norm': 0.0026537147350609303, 'learning_rate': 1e-06, 'epoch': 1.63}
{'loss': 0.0003, 'grad_norm': 0.010649438016116619, 'learning_rate': 1e-06, 'epoch': 1.63}
{'loss': 0.0171, 'grad_norm': 0.0033573994878679514, 'learning_rate': 1e-06, 'epoch': 1.63}
{'loss': 0.0007, 'grad_norm': 0.011370079591870308, 'learning_rate': 1e-06, 'epoch': 1.64}
{'loss': 0.0024, 'grad_norm': 0.31100377440452576, 'learning_rate': 1e-06, 'epoch': 1.64}
{'loss': 0.0132, 'grad_norm': 0.001370125450193882, 'learning_rate': 1e-06, 'epoch': 1.64}
{'loss': 0.0161, 'grad_norm': 0.546187162399292, 'learning_rate': 1e-06, 'epoch': 1.64}
{'loss': 0.0088, 'grad_norm': 0.0029178091790527105, 'learning_rate': 1e-06, 'epoch': 1.64}
{'loss': 0.0015, 'grad_norm': 0.0037268768064677715, 'learning_rate': 1e-06, 'epoch': 1.64}
{'loss': 0.0145, 'grad_norm': 1.435568928718567, 'learning_rate': 1e-06, 'epoch': 1.64}
{'loss': 0.0138, 'grad_norm': 0.0039911335334181786, 'learning_rate': 1e-06, 'epoch': 1.64}
{'loss': 0.0395, 'grad_norm': 0.006058622617274523, 'learning_rate': 1e-06, 'epoch': 1.64}
{'loss': 0.0121, 'grad_norm': 0.0007107481360435486, 'learning_rate': 1e-06, 'epoch': 1.65}
{'loss': 0.0027, 'grad_norm': 0.3738667964935303, 'learning_rate': 1e-06, 'epoch': 1.65}
{'loss': 0.0045, 'grad_norm': 0.006516150664538145, 'learning_rate': 1e-06, 'epoch': 1.65}
{'loss': 0.0198, 'grad_norm': 8.0643892288208, 'learning_rate': 1e-06, 'epoch': 1.65}
{'loss': 0.0071, 'grad_norm': 0.003782069543376565, 'learning_rate': 1e-06, 'epoch': 1.65}
{'loss': 0.0157, 'grad_norm': 0.5294189453125, 'learning_rate': 1e-06, 'epoch': 1.65}
{'loss': 0.0011, 'grad_norm': 0.003496533492580056, 'learning_rate': 1e-06, 'epoch': 1.65}
{'loss': 0.0002, 'grad_norm': 0.026159074157476425, 'learning_rate': 1e-06, 'epoch': 1.65}
{'loss': 0.001, 'grad_norm': 1.4355382919311523, 'learning_rate': 1e-06, 'epoch': 1.66}
{'loss': 0.0084, 'grad_norm': 0.010540951043367386, 'learning_rate': 1e-06, 'epoch': 1.66}
{'loss': 0.0093, 'grad_norm': 0.009527557529509068, 'learning_rate': 1e-06, 'epoch': 1.66}
{'loss': 0.0054, 'grad_norm': 0.009808642789721489, 'learning_rate': 1e-06, 'epoch': 1.66}
{'loss': 0.0018, 'grad_norm': 0.02797910012304783, 'learning_rate': 1e-06, 'epoch': 1.66}
{'loss': 0.0475, 'grad_norm': 68.49934387207031, 'learning_rate': 1e-06, 'epoch': 1.66}
{'loss': 0.0004, 'grad_norm': 0.0026553331408649683, 'learning_rate': 1e-06, 'epoch': 1.66}
{'loss': 0.0005, 'grad_norm': 0.005482329521328211, 'learning_rate': 1e-06, 'epoch': 1.66}
{'loss': 0.0054, 'grad_norm': 0.05629868805408478, 'learning_rate': 1e-06, 'epoch': 1.66}
{'loss': 0.0014, 'grad_norm': 0.013788986951112747, 'learning_rate': 1e-06, 'epoch': 1.67}
{'loss': 0.0121, 'grad_norm': 0.005980994086712599, 'learning_rate': 1e-06, 'epoch': 1.67}
{'loss': 0.0189, 'grad_norm': 0.02027045004069805, 'learning_rate': 1e-06, 'epoch': 1.67}
{'loss': 0.0005, 'grad_norm': 0.0008961440762504935, 'learning_rate': 1e-06, 'epoch': 1.67}
{'loss': 0.015, 'grad_norm': 0.0012884130701422691, 'learning_rate': 1e-06, 'epoch': 1.67}
{'loss': 0.0004, 'grad_norm': 0.27006372809410095, 'learning_rate': 1e-06, 'epoch': 1.67}
{'loss': 0.012, 'grad_norm': 0.5712921023368835, 'learning_rate': 1e-06, 'epoch': 1.67}
{'loss': 0.0446, 'grad_norm': 0.15449094772338867, 'learning_rate': 1e-06, 'epoch': 1.67}
{'loss': 0.0017, 'grad_norm': 2.2266833782196045, 'learning_rate': 1e-06, 'epoch': 1.67}
{'loss': 0.0003, 'grad_norm': 0.18471555411815643, 'learning_rate': 1e-06, 'epoch': 1.68}
{'loss': 0.0307, 'grad_norm': 0.005803291220217943, 'learning_rate': 1e-06, 'epoch': 1.68}
{'loss': 0.0008, 'grad_norm': 0.19339683651924133, 'learning_rate': 1e-06, 'epoch': 1.68}
{'loss': 0.0018, 'grad_norm': 0.0056697954423725605, 'learning_rate': 1e-06, 'epoch': 1.68}
{'loss': 0.0012, 'grad_norm': 4.115782737731934, 'learning_rate': 1e-06, 'epoch': 1.68}
{'loss': 0.0012, 'grad_norm': 0.0017971498891711235, 'learning_rate': 1e-06, 'epoch': 1.68}
{'loss': 0.0026, 'grad_norm': 1.0629607439041138, 'learning_rate': 1e-06, 'epoch': 1.68}
{'loss': 0.0005, 'grad_norm': 0.04346754029393196, 'learning_rate': 1e-06, 'epoch': 1.68}
{'loss': 0.0009, 'grad_norm': 0.005948775447905064, 'learning_rate': 1e-06, 'epoch': 1.68}
{'loss': 0.0007, 'grad_norm': 0.005419070366770029, 'learning_rate': 1e-06, 'epoch': 1.69}
{'loss': 0.0014, 'grad_norm': 0.12796445190906525, 'learning_rate': 1e-06, 'epoch': 1.69}
{'loss': 0.0003, 'grad_norm': 0.003427888033911586, 'learning_rate': 1e-06, 'epoch': 1.69}
{'loss': 0.0005, 'grad_norm': 0.08380407840013504, 'learning_rate': 1e-06, 'epoch': 1.69}
{'loss': 0.0176, 'grad_norm': 0.1272576004266739, 'learning_rate': 1e-06, 'epoch': 1.69}
