  0%|          | 0/4390 [00:00<?, ?it/s]Column 'positive' is at index 0, whereas a column with this name is usually expected at index 1. Note that the column order can be important for some losses, e.g. MultipleNegativesRankingLoss will always consider the first column as the anchor and the second as the positive, regardless of the dataset column names. Consider renaming the columns to match the expected order, e.g.:
dataset = dataset.select_columns(['anchor', 'positive', 'negative'])
                                                  
{'loss': 0.9989, 'grad_norm': 11.632838249206543, 'learning_rate': 2.2779043280182232e-08, 'epoch': 0.02}
{'loss': 0.4503, 'grad_norm': 6.9835205078125, 'learning_rate': 1e-06, 'epoch': 4.78}
{'loss': 0.4875, 'grad_norm': 8.375630378723145, 'learning_rate': 1e-06, 'epoch': 4.81}
{'loss': 0.4618, 'grad_norm': 6.609689712524414, 'learning_rate': 1e-06, 'epoch': 4.83}
{'loss': 0.4684, 'grad_norm': 6.867667198181152, 'learning_rate': 1e-06, 'epoch': 4.85}
{'loss': 0.4479, 'grad_norm': 6.233334541320801, 'learning_rate': 1e-06, 'epoch': 4.87}
{'loss': 0.3566, 'grad_norm': 6.312478065490723, 'learning_rate': 1e-06, 'epoch': 4.9}
{'loss': 0.4134, 'grad_norm': 7.710253715515137, 'learning_rate': 1e-06, 'epoch': 4.92}
{'loss': 0.4066, 'grad_norm': 6.823938846588135, 'learning_rate': 1e-06, 'epoch': 4.94}
{'loss': 0.3589, 'grad_norm': 5.209778308868408, 'learning_rate': 1e-06, 'epoch': 4.97}
{'loss': 0.3954, 'grad_norm': 5.867854595184326, 'learning_rate': 1e-06, 'epoch': 4.99}
{'eval_dim_768_cosine_accuracy@1': 0.5611760409057707, 'eval_dim_768_cosine_accuracy@3': 0.6910153396639883, 'eval_dim_768_cosine_accuracy@5': 0.7454346238130022, 'eval_dim_768_cosine_accuracy@10': 0.8040540540540541, 'eval_dim_768_cosine_precision@1': 0.5611760409057707, 'eval_dim_768_cosine_precision@3': 0.23033844655466276, 'eval_dim_768_cosine_precision@5': 0.1490869247626004, 'eval_dim_768_cosine_precision@10': 0.0804054054054054, 'eval_dim_768_cosine_recall@1': 0.5611760409057707, 'eval_dim_768_cosine_recall@3': 0.6910153396639883, 'eval_dim_768_cosine_recall@5': 0.7454346238130022, 'eval_dim_768_cosine_recall@10': 0.8040540540540541, 'eval_dim_768_cosine_ndcg@10': 0.6788855687769797, 'eval_dim_768_cosine_mrr@10': 0.6392281035862133, 'eval_dim_768_cosine_map@100': 0.6455400149085081, 'eval_runtime': 8.4906, 'eval_samples_per_second': 0.0, 'eval_steps_per_second': 0.0, 'epoch': 5.0}
{'loss': 0.3449, 'grad_norm': 6.508838176727295, 'learning_rate': 1e-06, 'epoch': 5.01}
{'loss': 0.3767, 'grad_norm': 4.660212516784668, 'learning_rate': 1e-06, 'epoch': 5.03}
{'loss': 0.4291, 'grad_norm': 6.289392471313477, 'learning_rate': 1e-06, 'epoch': 5.06}
{'loss': 0.3908, 'grad_norm': 6.579117774963379, 'learning_rate': 1e-06, 'epoch': 5.08}
{'loss': 0.4425, 'grad_norm': 6.839466571807861, 'learning_rate': 1e-06, 'epoch': 5.1}
{'loss': 0.4463, 'grad_norm': 5.311711311340332, 'learning_rate': 1e-06, 'epoch': 5.13}
{'loss': 0.4492, 'grad_norm': 5.810545921325684, 'learning_rate': 1e-06, 'epoch': 5.15}
{'loss': 0.3787, 'grad_norm': 7.260875225067139, 'learning_rate': 1e-06, 'epoch': 5.17}
{'loss': 0.4137, 'grad_norm': 5.207266807556152, 'learning_rate': 1e-06, 'epoch': 5.19}
{'loss': 0.4027, 'grad_norm': 5.946127891540527, 'learning_rate': 1e-06, 'epoch': 5.22}
{'loss': 0.386, 'grad_norm': 5.625618934631348, 'learning_rate': 1e-06, 'epoch': 5.24}
{'loss': 0.3876, 'grad_norm': 5.6527323722839355, 'learning_rate': 1e-06, 'epoch': 5.26}
{'loss': 0.4165, 'grad_norm': 7.470634460449219, 'learning_rate': 1e-06, 'epoch': 5.28}
{'loss': 0.4393, 'grad_norm': 9.988921165466309, 'learning_rate': 1e-06, 'epoch': 5.31}
{'loss': 0.3972, 'grad_norm': 7.066087245941162, 'learning_rate': 1e-06, 'epoch': 5.33}
{'loss': 0.4227, 'grad_norm': 6.275989055633545, 'learning_rate': 1e-06, 'epoch': 5.35}
{'loss': 0.4256, 'grad_norm': 21.214860916137695, 'learning_rate': 1e-06, 'epoch': 5.38}
{'loss': 0.3557, 'grad_norm': 5.482996463775635, 'learning_rate': 1e-06, 'epoch': 5.4}
{'loss': 0.4445, 'grad_norm': 6.628085613250732, 'learning_rate': 1e-06, 'epoch': 5.42}
{'loss': 0.4285, 'grad_norm': 5.570469856262207, 'learning_rate': 1e-06, 'epoch': 5.44}
{'loss': 0.4768, 'grad_norm': 5.7383832931518555, 'learning_rate': 1e-06, 'epoch': 5.47}
{'loss': 0.4001, 'grad_norm': 6.827328205108643, 'learning_rate': 1e-06, 'epoch': 5.49}
{'loss': 0.3527, 'grad_norm': 6.5184736251831055, 'learning_rate': 1e-06, 'epoch': 5.51}
{'loss': 0.417, 'grad_norm': 7.037842750549316, 'learning_rate': 1e-06, 'epoch': 5.54}
{'loss': 0.3905, 'grad_norm': 5.383782386779785, 'learning_rate': 1e-06, 'epoch': 5.56}
{'loss': 0.3816, 'grad_norm': 6.51334810256958, 'learning_rate': 1e-06, 'epoch': 5.58}
{'loss': 0.4391, 'grad_norm': 54.2259521484375, 'learning_rate': 1e-06, 'epoch': 5.6}
{'loss': 0.4173, 'grad_norm': 7.313209056854248, 'learning_rate': 1e-06, 'epoch': 5.63}
{'loss': 0.3672, 'grad_norm': 6.959805488586426, 'learning_rate': 1e-06, 'epoch': 5.65}
{'loss': 0.466, 'grad_norm': 9.536306381225586, 'learning_rate': 1e-06, 'epoch': 5.67}
{'loss': 0.3907, 'grad_norm': 5.2615156173706055, 'learning_rate': 1e-06, 'epoch': 5.69}
{'loss': 0.3661, 'grad_norm': 5.625210285186768, 'learning_rate': 1e-06, 'epoch': 5.72}
{'loss': 0.4072, 'grad_norm': 7.826695919036865, 'learning_rate': 1e-06, 'epoch': 5.74}
{'loss': 0.3964, 'grad_norm': 6.831728935241699, 'learning_rate': 1e-06, 'epoch': 5.76}
{'loss': 0.3898, 'grad_norm': 6.9638495445251465, 'learning_rate': 1e-06, 'epoch': 5.79}
{'loss': 0.4864, 'grad_norm': 7.011165618896484, 'learning_rate': 1e-06, 'epoch': 5.81}
{'loss': 0.4032, 'grad_norm': 6.696280002593994, 'learning_rate': 1e-06, 'epoch': 5.83}
{'loss': 0.4268, 'grad_norm': 7.6403889656066895, 'learning_rate': 1e-06, 'epoch': 5.85}
{'loss': 0.3882, 'grad_norm': 6.527844429016113, 'learning_rate': 1e-06, 'epoch': 5.88}
{'loss': 0.4505, 'grad_norm': 6.404231071472168, 'learning_rate': 1e-06, 'epoch': 5.9}
{'loss': 0.3759, 'grad_norm': 5.2017741203308105, 'learning_rate': 1e-06, 'epoch': 5.92}
{'loss': 0.4075, 'grad_norm': 4.743892192840576, 'learning_rate': 1e-06, 'epoch': 5.95}
{'loss': 0.4388, 'grad_norm': 6.381007671356201, 'learning_rate': 1e-06, 'epoch': 5.97}
{'loss': 0.3182, 'grad_norm': 6.487572193145752, 'learning_rate': 1e-06, 'epoch': 5.99}
{'eval_dim_768_cosine_accuracy@1': 0.5712198685171658, 'eval_dim_768_cosine_accuracy@3': 0.697954711468225, 'eval_dim_768_cosine_accuracy@5': 0.754017531044558, 'eval_dim_768_cosine_accuracy@10': 0.8100803506208911, 'eval_dim_768_cosine_precision@1': 0.5712198685171658, 'eval_dim_768_cosine_precision@3': 0.23265157048940832, 'eval_dim_768_cosine_precision@5': 0.15080350620891161, 'eval_dim_768_cosine_precision@10': 0.0810080350620891, 'eval_dim_768_cosine_recall@1': 0.5712198685171658, 'eval_dim_768_cosine_recall@3': 0.697954711468225, 'eval_dim_768_cosine_recall@5': 0.754017531044558, 'eval_dim_768_cosine_recall@10': 0.8100803506208911, 'eval_dim_768_cosine_ndcg@10': 0.6866118053768563, 'eval_dim_768_cosine_mrr@10': 0.6475024493605582, 'eval_dim_768_cosine_map@100': 0.6537301526373409, 'eval_runtime': 9.166, 'eval_samples_per_second': 0.0, 'eval_steps_per_second': 0.0, 'epoch': 6.0}
{'loss': 0.3663, 'grad_norm': 5.511183738708496, 'learning_rate': 1e-06, 'epoch': 6.01}
{'loss': 0.3509, 'grad_norm': 5.577754497528076, 'learning_rate': 1e-06, 'epoch': 6.04}
{'loss': 0.4189, 'grad_norm': 5.9801177978515625, 'learning_rate': 1e-06, 'epoch': 6.06}
{'loss': 0.4183, 'grad_norm': 5.911818027496338, 'learning_rate': 1e-06, 'epoch': 6.08}
{'loss': 0.374, 'grad_norm': 5.736637592315674, 'learning_rate': 1e-06, 'epoch': 6.1}
{'loss': 0.3875, 'grad_norm': 6.748257637023926, 'learning_rate': 1e-06, 'epoch': 6.13}
{'loss': 0.4251, 'grad_norm': 4.509744167327881, 'learning_rate': 1e-06, 'epoch': 6.15}
{'loss': 0.395, 'grad_norm': 5.379575729370117, 'learning_rate': 1e-06, 'epoch': 6.17}
{'loss': 0.3384, 'grad_norm': 5.768618583679199, 'learning_rate': 1e-06, 'epoch': 6.2}
{'loss': 0.4093, 'grad_norm': 5.984708786010742, 'learning_rate': 1e-06, 'epoch': 6.22}
{'loss': 0.3617, 'grad_norm': 6.292830944061279, 'learning_rate': 1e-06, 'epoch': 6.24}
{'loss': 0.3918, 'grad_norm': 5.0213541984558105, 'learning_rate': 1e-06, 'epoch': 6.26}
{'loss': 0.4355, 'grad_norm': 4.538140296936035, 'learning_rate': 1e-06, 'epoch': 6.29}
{'loss': 0.381, 'grad_norm': 5.389763832092285, 'learning_rate': 1e-06, 'epoch': 6.31}
{'loss': 0.4113, 'grad_norm': 7.471712112426758, 'learning_rate': 1e-06, 'epoch': 6.33}
{'loss': 0.4393, 'grad_norm': 5.015990734100342, 'learning_rate': 1e-06, 'epoch': 6.36}
{'loss': 0.3888, 'grad_norm': 10.641925811767578, 'learning_rate': 1e-06, 'epoch': 6.38}
{'loss': 0.3992, 'grad_norm': 4.070147514343262, 'learning_rate': 1e-06, 'epoch': 6.4}
{'loss': 0.3958, 'grad_norm': 8.014922142028809, 'learning_rate': 1e-06, 'epoch': 6.42}
{'loss': 0.4022, 'grad_norm': 6.222326755523682, 'learning_rate': 1e-06, 'epoch': 6.45}
{'loss': 0.3321, 'grad_norm': 6.319293975830078, 'learning_rate': 1e-06, 'epoch': 6.47}
{'loss': 0.3608, 'grad_norm': 5.318074703216553, 'learning_rate': 1e-06, 'epoch': 6.49}
{'loss': 0.4077, 'grad_norm': 6.109750747680664, 'learning_rate': 1e-06, 'epoch': 6.51}
{'loss': 0.3666, 'grad_norm': 7.216132164001465, 'learning_rate': 1e-06, 'epoch': 6.54}
{'loss': 0.3961, 'grad_norm': 5.147158622741699, 'learning_rate': 1e-06, 'epoch': 6.56}
{'loss': 0.3266, 'grad_norm': 5.366065979003906, 'learning_rate': 1e-06, 'epoch': 6.58}
{'loss': 0.4062, 'grad_norm': 6.884716510772705, 'learning_rate': 1e-06, 'epoch': 6.61}
{'loss': 0.3575, 'grad_norm': 7.674045085906982, 'learning_rate': 1e-06, 'epoch': 6.63}
{'loss': 0.3821, 'grad_norm': 6.889266490936279, 'learning_rate': 1e-06, 'epoch': 6.65}
{'loss': 0.3442, 'grad_norm': 6.452430248260498, 'learning_rate': 1e-06, 'epoch': 6.67}
{'loss': 0.3539, 'grad_norm': 6.364902973175049, 'learning_rate': 1e-06, 'epoch': 6.7}
{'loss': 0.4285, 'grad_norm': 7.312618732452393, 'learning_rate': 1e-06, 'epoch': 6.72}
{'loss': 0.3527, 'grad_norm': 6.523141384124756, 'learning_rate': 1e-06, 'epoch': 6.74}
{'loss': 0.3939, 'grad_norm': 7.226968288421631, 'learning_rate': 1e-06, 'epoch': 6.77}
{'loss': 0.4048, 'grad_norm': 6.882896423339844, 'learning_rate': 1e-06, 'epoch': 6.79}
{'loss': 0.3887, 'grad_norm': 5.868536949157715, 'learning_rate': 1e-06, 'epoch': 6.81}
{'loss': 0.3302, 'grad_norm': 5.064493179321289, 'learning_rate': 1e-06, 'epoch': 6.83}
{'loss': 0.3799, 'grad_norm': 4.330563068389893, 'learning_rate': 1e-06, 'epoch': 6.86}
{'loss': 0.3477, 'grad_norm': 6.918359756469727, 'learning_rate': 1e-06, 'epoch': 6.88}
{'loss': 0.3547, 'grad_norm': 5.18729829788208, 'learning_rate': 1e-06, 'epoch': 6.9}
{'loss': 0.3973, 'grad_norm': 6.063415050506592, 'learning_rate': 1e-06, 'epoch': 6.92}
{'loss': 0.4175, 'grad_norm': 5.370674133300781, 'learning_rate': 1e-06, 'epoch': 6.95}
{'loss': 0.3686, 'grad_norm': 6.592796325683594, 'learning_rate': 1e-06, 'epoch': 6.97}
{'loss': 0.3797, 'grad_norm': 6.768130302429199, 'learning_rate': 1e-06, 'epoch': 6.99}
{'eval_dim_768_cosine_accuracy@1': 0.5781592403214025, 'eval_dim_768_cosine_accuracy@3': 0.7037983929875822, 'eval_dim_768_cosine_accuracy@5': 0.7585829072315559, 'eval_dim_768_cosine_accuracy@10': 0.8173849525200877, 'eval_dim_768_cosine_precision@1': 0.5781592403214025, 'eval_dim_768_cosine_precision@3': 0.23459946432919404, 'eval_dim_768_cosine_precision@5': 0.15171658144631117, 'eval_dim_768_cosine_precision@10': 0.08173849525200876, 'eval_dim_768_cosine_recall@1': 0.5781592403214025, 'eval_dim_768_cosine_recall@3': 0.7037983929875822, 'eval_dim_768_cosine_recall@5': 0.7585829072315559, 'eval_dim_768_cosine_recall@10': 0.8173849525200877, 'eval_dim_768_cosine_ndcg@10': 0.6936509521238338, 'eval_dim_768_cosine_mrr@10': 0.6544991419991426, 'eval_dim_768_cosine_map@100': 0.6605633854512236, 'eval_runtime': 8.5123, 'eval_samples_per_second': 0.0, 'eval_steps_per_second': 0.0, 'epoch': 7.0}
{'loss': 0.3239, 'grad_norm': 7.960038661956787, 'learning_rate': 1e-06, 'epoch': 7.02}
{'loss': 0.3862, 'grad_norm': 5.569677829742432, 'learning_rate': 1e-06, 'epoch': 7.04}
{'loss': 0.3581, 'grad_norm': 5.375777244567871, 'learning_rate': 1e-06, 'epoch': 7.06}
{'loss': 0.33, 'grad_norm': 8.567137718200684, 'learning_rate': 1e-06, 'epoch': 7.08}
{'loss': 0.3081, 'grad_norm': 6.2279372215271, 'learning_rate': 1e-06, 'epoch': 7.11}
{'loss': 0.2824, 'grad_norm': 6.696526050567627, 'learning_rate': 1e-06, 'epoch': 7.13}
{'loss': 0.3436, 'grad_norm': 5.221999168395996, 'learning_rate': 1e-06, 'epoch': 7.15}
{'loss': 0.3271, 'grad_norm': 4.817844867706299, 'learning_rate': 1e-06, 'epoch': 7.18}
{'loss': 0.3927, 'grad_norm': 5.884178638458252, 'learning_rate': 1e-06, 'epoch': 7.2}
{'loss': 0.3902, 'grad_norm': 4.401224613189697, 'learning_rate': 1e-06, 'epoch': 7.22}
{'loss': 0.3301, 'grad_norm': 8.858835220336914, 'learning_rate': 1e-06, 'epoch': 7.24}
{'loss': 0.339, 'grad_norm': 5.885294437408447, 'learning_rate': 1e-06, 'epoch': 7.27}
{'loss': 0.3435, 'grad_norm': 6.902724742889404, 'learning_rate': 1e-06, 'epoch': 7.29}
{'loss': 0.3257, 'grad_norm': 7.390603065490723, 'learning_rate': 1e-06, 'epoch': 7.31}
{'loss': 0.3703, 'grad_norm': 7.4068403244018555, 'learning_rate': 1e-06, 'epoch': 7.33}
{'loss': 0.3438, 'grad_norm': 5.57676887512207, 'learning_rate': 1e-06, 'epoch': 7.36}
{'loss': 0.3755, 'grad_norm': 5.668224334716797, 'learning_rate': 1e-06, 'epoch': 7.38}
{'loss': 0.3273, 'grad_norm': 6.892165184020996, 'learning_rate': 1e-06, 'epoch': 7.4}
{'loss': 0.3604, 'grad_norm': 8.316872596740723, 'learning_rate': 1e-06, 'epoch': 7.43}
{'loss': 0.403, 'grad_norm': 7.178960800170898, 'learning_rate': 1e-06, 'epoch': 7.45}
{'loss': 0.3501, 'grad_norm': 5.8292694091796875, 'learning_rate': 1e-06, 'epoch': 7.47}
{'loss': 0.3603, 'grad_norm': 4.736140727996826, 'learning_rate': 1e-06, 'epoch': 7.49}
{'loss': 0.3754, 'grad_norm': 5.730764865875244, 'learning_rate': 1e-06, 'epoch': 7.52}
{'loss': 0.364, 'grad_norm': 6.812763214111328, 'learning_rate': 1e-06, 'epoch': 7.54}
{'loss': 0.346, 'grad_norm': 5.456634998321533, 'learning_rate': 1e-06, 'epoch': 7.56}
{'loss': 0.3669, 'grad_norm': 5.923125267028809, 'learning_rate': 1e-06, 'epoch': 7.59}
{'loss': 0.3559, 'grad_norm': 4.537260055541992, 'learning_rate': 1e-06, 'epoch': 7.61}
{'loss': 0.403, 'grad_norm': 7.083336353302002, 'learning_rate': 1e-06, 'epoch': 7.63}
{'loss': 0.3882, 'grad_norm': 7.558303356170654, 'learning_rate': 1e-06, 'epoch': 7.65}
{'loss': 0.3798, 'grad_norm': 6.094801425933838, 'learning_rate': 1e-06, 'epoch': 7.68}
{'loss': 0.3583, 'grad_norm': 7.025208473205566, 'learning_rate': 1e-06, 'epoch': 7.7}
{'loss': 0.452, 'grad_norm': 6.382607936859131, 'learning_rate': 1e-06, 'epoch': 7.72}
{'loss': 0.3798, 'grad_norm': 5.698414325714111, 'learning_rate': 1e-06, 'epoch': 7.74}
{'loss': 0.3794, 'grad_norm': 6.339876651763916, 'learning_rate': 1e-06, 'epoch': 7.77}
{'loss': 0.299, 'grad_norm': 5.283140182495117, 'learning_rate': 1e-06, 'epoch': 7.79}
{'loss': 0.3936, 'grad_norm': 6.341640949249268, 'learning_rate': 1e-06, 'epoch': 7.81}
{'loss': 0.3397, 'grad_norm': 6.268659591674805, 'learning_rate': 1e-06, 'epoch': 7.84}
{'loss': 0.3633, 'grad_norm': 6.524172782897949, 'learning_rate': 1e-06, 'epoch': 7.86}
{'loss': 0.3563, 'grad_norm': 6.2019572257995605, 'learning_rate': 1e-06, 'epoch': 7.88}
{'loss': 0.3619, 'grad_norm': 3.9820048809051514, 'learning_rate': 1e-06, 'epoch': 7.9}
{'loss': 0.4316, 'grad_norm': 7.193938732147217, 'learning_rate': 1e-06, 'epoch': 7.93}
{'loss': 0.3443, 'grad_norm': 4.8824286460876465, 'learning_rate': 1e-06, 'epoch': 7.95}
{'loss': 0.3628, 'grad_norm': 5.663755416870117, 'learning_rate': 1e-06, 'epoch': 7.97}
{'loss': 0.3721, 'grad_norm': 7.074540615081787, 'learning_rate': 1e-06, 'epoch': 8.0}
{'eval_dim_768_cosine_accuracy@1': 0.58327246165084, 'eval_dim_768_cosine_accuracy@3': 0.7116508400292184, 'eval_dim_768_cosine_accuracy@5': 0.7618699780861943, 'eval_dim_768_cosine_accuracy@10': 0.8193937180423667, 'eval_dim_768_cosine_precision@1': 0.58327246165084, 'eval_dim_768_cosine_precision@3': 0.23721694667640614, 'eval_dim_768_cosine_precision@5': 0.15237399561723883, 'eval_dim_768_cosine_precision@10': 0.08193937180423666, 'eval_dim_768_cosine_recall@1': 0.58327246165084, 'eval_dim_768_cosine_recall@3': 0.7116508400292184, 'eval_dim_768_cosine_recall@5': 0.7618699780861943, 'eval_dim_768_cosine_recall@10': 0.8193937180423667, 'eval_dim_768_cosine_ndcg@10': 0.6982988511295268, 'eval_dim_768_cosine_mrr@10': 0.6598687490579387, 'eval_dim_768_cosine_map@100': 0.6660357039748389, 'eval_runtime': 9.1213, 'eval_samples_per_second': 0.0, 'eval_steps_per_second': 0.0, 'epoch': 8.0}
{'loss': 0.2989, 'grad_norm': 6.305785655975342, 'learning_rate': 1e-06, 'epoch': 8.02}
{'loss': 0.3334, 'grad_norm': 14.107510566711426, 'learning_rate': 1e-06, 'epoch': 8.04}
{'loss': 0.3162, 'grad_norm': 5.312499046325684, 'learning_rate': 1e-06, 'epoch': 8.06}
{'loss': 0.3883, 'grad_norm': 5.896615505218506, 'learning_rate': 1e-06, 'epoch': 8.09}
{'loss': 0.3388, 'grad_norm': 7.854108810424805, 'learning_rate': 1e-06, 'epoch': 8.11}
{'loss': 0.3785, 'grad_norm': 5.767576694488525, 'learning_rate': 1e-06, 'epoch': 8.13}
{'loss': 0.296, 'grad_norm': 5.412479400634766, 'learning_rate': 1e-06, 'epoch': 8.15}
{'loss': 0.3524, 'grad_norm': 4.90244722366333, 'learning_rate': 1e-06, 'epoch': 8.18}
{'loss': 0.3322, 'grad_norm': 6.553575038909912, 'learning_rate': 1e-06, 'epoch': 8.2}
{'loss': 0.365, 'grad_norm': 6.596277236938477, 'learning_rate': 1e-06, 'epoch': 8.22}
{'loss': 0.3198, 'grad_norm': 4.974921226501465, 'learning_rate': 1e-06, 'epoch': 8.25}
{'loss': 0.3413, 'grad_norm': 5.705245018005371, 'learning_rate': 1e-06, 'epoch': 8.27}
{'loss': 0.3255, 'grad_norm': 6.225310802459717, 'learning_rate': 1e-06, 'epoch': 8.29}
{'loss': 0.3551, 'grad_norm': 6.589488506317139, 'learning_rate': 1e-06, 'epoch': 8.31}
{'loss': 0.3718, 'grad_norm': 5.651240348815918, 'learning_rate': 1e-06, 'epoch': 8.34}
{'loss': 0.354, 'grad_norm': 5.79234504699707, 'learning_rate': 1e-06, 'epoch': 8.36}
{'loss': 0.4118, 'grad_norm': 7.091302871704102, 'learning_rate': 1e-06, 'epoch': 8.38}
{'loss': 0.3216, 'grad_norm': 5.034164905548096, 'learning_rate': 1e-06, 'epoch': 8.41}
{'loss': 0.3199, 'grad_norm': 5.893275737762451, 'learning_rate': 1e-06, 'epoch': 8.43}
{'loss': 0.3546, 'grad_norm': 14.433953285217285, 'learning_rate': 1e-06, 'epoch': 8.45}
{'loss': 0.3525, 'grad_norm': 10.0250883102417, 'learning_rate': 1e-06, 'epoch': 8.47}
{'loss': 0.3959, 'grad_norm': 6.504509925842285, 'learning_rate': 1e-06, 'epoch': 8.5}
{'loss': 0.3459, 'grad_norm': 5.689331531524658, 'learning_rate': 1e-06, 'epoch': 8.52}
{'loss': 0.3203, 'grad_norm': 5.24880838394165, 'learning_rate': 1e-06, 'epoch': 8.54}
{'loss': 0.4215, 'grad_norm': 7.203715801239014, 'learning_rate': 1e-06, 'epoch': 8.56}
{'loss': 0.3515, 'grad_norm': 5.897027969360352, 'learning_rate': 1e-06, 'epoch': 8.59}
{'loss': 0.3598, 'grad_norm': 7.066783905029297, 'learning_rate': 1e-06, 'epoch': 8.61}
{'loss': 0.3271, 'grad_norm': 6.8585686683654785, 'learning_rate': 1e-06, 'epoch': 8.63}
{'loss': 0.3928, 'grad_norm': 6.601259231567383, 'learning_rate': 1e-06, 'epoch': 8.66}
{'loss': 0.3475, 'grad_norm': 6.747459888458252, 'learning_rate': 1e-06, 'epoch': 8.68}
{'loss': 0.3707, 'grad_norm': 7.662245750427246, 'learning_rate': 1e-06, 'epoch': 8.7}
{'loss': 0.3852, 'grad_norm': 6.631006240844727, 'learning_rate': 1e-06, 'epoch': 8.72}
{'loss': 0.3078, 'grad_norm': 5.660345077514648, 'learning_rate': 1e-06, 'epoch': 8.75}
{'loss': 0.3086, 'grad_norm': 6.228577136993408, 'learning_rate': 1e-06, 'epoch': 8.77}
{'loss': 0.3622, 'grad_norm': 6.345448970794678, 'learning_rate': 1e-06, 'epoch': 8.79}
{'loss': 0.3507, 'grad_norm': 6.625453948974609, 'learning_rate': 1e-06, 'epoch': 8.82}
{'loss': 0.3099, 'grad_norm': 5.354827880859375, 'learning_rate': 1e-06, 'epoch': 8.84}
{'loss': 0.334, 'grad_norm': 6.523543834686279, 'learning_rate': 1e-06, 'epoch': 8.86}
{'loss': 0.3144, 'grad_norm': 5.663088321685791, 'learning_rate': 1e-06, 'epoch': 8.88}
{'loss': 0.3233, 'grad_norm': 11.526191711425781, 'learning_rate': 1e-06, 'epoch': 8.91}
{'loss': 0.3535, 'grad_norm': 6.763941764831543, 'learning_rate': 1e-06, 'epoch': 8.93}
{'loss': 0.3528, 'grad_norm': 6.233761310577393, 'learning_rate': 1e-06, 'epoch': 8.95}
{'loss': 0.3015, 'grad_norm': 3.6752820014953613, 'learning_rate': 1e-06, 'epoch': 8.97}
{'loss': 0.3112, 'grad_norm': 4.97636604309082, 'learning_rate': 1e-06, 'epoch': 9.0}
{'eval_dim_768_cosine_accuracy@1': 0.589481373265157, 'eval_dim_768_cosine_accuracy@3': 0.7189554419284149, 'eval_dim_768_cosine_accuracy@5': 0.7680788897005113, 'eval_dim_768_cosine_accuracy@10': 0.8254200146092038, 'eval_dim_768_cosine_precision@1': 0.589481373265157, 'eval_dim_768_cosine_precision@3': 0.2396518139761383, 'eval_dim_768_cosine_precision@5': 0.15361577794010225, 'eval_dim_768_cosine_precision@10': 0.08254200146092036, 'eval_dim_768_cosine_recall@1': 0.589481373265157, 'eval_dim_768_cosine_recall@3': 0.7189554419284149, 'eval_dim_768_cosine_recall@5': 0.7680788897005113, 'eval_dim_768_cosine_recall@10': 0.8254200146092038, 'eval_dim_768_cosine_ndcg@10': 0.7042102513958347, 'eval_dim_768_cosine_mrr@10': 0.6657973610676322, 'eval_dim_768_cosine_map@100': 0.6718708221254439, 'eval_runtime': 9.0431, 'eval_samples_per_second': 0.0, 'eval_steps_per_second': 0.0, 'epoch': 9.0}
{'loss': 0.3452, 'grad_norm': 7.912003517150879, 'learning_rate': 1e-06, 'epoch': 9.02}
{'loss': 0.3322, 'grad_norm': 7.402144908905029, 'learning_rate': 1e-06, 'epoch': 9.04}
{'loss': 0.3534, 'grad_norm': 4.694185733795166, 'learning_rate': 1e-06, 'epoch': 9.07}
{'loss': 0.3321, 'grad_norm': 4.999170303344727, 'learning_rate': 1e-06, 'epoch': 9.09}
{'loss': 0.3542, 'grad_norm': 5.765085697174072, 'learning_rate': 1e-06, 'epoch': 9.11}
{'loss': 0.3443, 'grad_norm': 7.325246810913086, 'learning_rate': 1e-06, 'epoch': 9.13}
{'loss': 0.3232, 'grad_norm': 5.959943771362305, 'learning_rate': 1e-06, 'epoch': 9.16}
{'loss': 0.3093, 'grad_norm': 6.930986404418945, 'learning_rate': 1e-06, 'epoch': 9.18}
{'loss': 0.3463, 'grad_norm': 6.682784557342529, 'learning_rate': 1e-06, 'epoch': 9.2}
{'loss': 0.3053, 'grad_norm': 7.0928192138671875, 'learning_rate': 1e-06, 'epoch': 9.23}
{'loss': 0.3676, 'grad_norm': 6.499176502227783, 'learning_rate': 1e-06, 'epoch': 9.25}
{'loss': 0.2879, 'grad_norm': 5.163656711578369, 'learning_rate': 1e-06, 'epoch': 9.27}
{'loss': 0.3557, 'grad_norm': 5.588446140289307, 'learning_rate': 1e-06, 'epoch': 9.29}
{'loss': 0.2559, 'grad_norm': 7.683030605316162, 'learning_rate': 1e-06, 'epoch': 9.32}
{'loss': 0.2881, 'grad_norm': 5.258901119232178, 'learning_rate': 1e-06, 'epoch': 9.34}
{'loss': 0.3056, 'grad_norm': 4.278714656829834, 'learning_rate': 1e-06, 'epoch': 9.36}
{'loss': 0.2713, 'grad_norm': 5.822166442871094, 'learning_rate': 1e-06, 'epoch': 9.38}
{'loss': 0.3595, 'grad_norm': 6.195948123931885, 'learning_rate': 1e-06, 'epoch': 9.41}
{'loss': 0.3603, 'grad_norm': 5.9229559898376465, 'learning_rate': 1e-06, 'epoch': 9.43}
{'loss': 0.3764, 'grad_norm': 7.305836200714111, 'learning_rate': 1e-06, 'epoch': 9.45}
{'loss': 0.3402, 'grad_norm': 5.353548526763916, 'learning_rate': 1e-06, 'epoch': 9.48}
{'loss': 0.3178, 'grad_norm': 5.482240676879883, 'learning_rate': 1e-06, 'epoch': 9.5}
